injectionRate,pressure,time
0.0,3094.1748,2314.375
0.0,3094.16846,2314.5
0.0,3094.1626,2314.625
0.0,3094.15698,2314.75
0.0,3094.15088,2314.875
0.0,3094.14526,2315.0
0.0,3094.13916,2315.125
0.0,3094.13281,2315.25
0.0,3094.12598,2315.375
0.0,3094.11987,2315.5
0.0,3094.11353,2315.625
0.0,3094.10742,2315.75
0.0,3094.10156,2315.875
0.0,3094.0957,2316.0
0.0,3094.08984,2316.125
0.0,3094.08423,2316.25
0.0,3094.07837,2316.375
0.0,3094.07251,2316.5
0.0,3094.06641,2316.625
0.0,3094.05957,2316.75
0.0,3094.05298,2316.875
0.0,3094.04639,2317.0
0.0,3094.04028,2317.125
0.0,3094.03418,2317.25
0.0,3094.02856,2317.375
0.0,3094.02295,2317.5
0.0,3094.01709,2317.625
0.0,3094.0105,2317.75
0.0,3094.00366,2317.875
0.0,3093.99707,2318.0
0.0,3093.99023,2318.125
0.0,3093.98364,2318.25
0.0,3093.97754,2318.375
0.0,3093.97119,2318.5
0.0,3093.96484,2318.625
0.0,3093.95923,2318.75
0.0,3093.9541,2318.875
0.0,3093.94873,2319.0
0.0,3093.94336,2319.125
0.0,3093.9375,2319.25
0.0,3093.93115,2319.375
0.0,3093.9248,2319.5
0.0,3093.91821,2319.625
0.0,3093.91211,2319.75
0.0,3093.90625,2319.875
0.0,3093.90039,2320.0
0.0,3093.89404,2320.125
0.0,3093.88794,2320.25
0.0,3093.88159,2320.375
0.0,3093.87549,2320.5
0.0,3093.86963,2320.625
0.0,3093.86377,2320.75
0.0,3093.85791,2320.875
0.0,3093.85205,2321.0
0.0,3093.8457,2321.125
0.0,3093.83984,2321.25
0.0,3093.83398,2321.375
0.0,3093.82812,2321.5
0.0,3093.82251,2321.625
0.0,3093.81738,2321.75
0.0,3093.81152,2321.875
0.0,3093.80591,2322.0
0.0,3093.80005,2322.125
0.0,3093.79395,2322.25
0.0,3093.78809,2322.375
0.0,3093.78223,2322.5
0.0,3093.77588,2322.625
0.0,3093.77002,2322.75
0.0,3093.76392,2322.875
0.0,3093.75732,2323.0
0.0,3093.75073,2323.125
0.0,3093.74463,2323.25
0.0,3093.73828,2323.375
0.0,3093.73242,2323.5
0.0,3093.72656,2323.625
0.0,3093.7207,2323.75
0.0,3093.71387,2323.875
0.0,3093.70752,2324.0
0.0,3093.70117,2324.125
0.0,3093.69507,2324.25
0.0,3093.68848,2324.375
0.0,3093.68237,2324.5
0.0,3093.67627,2324.625
0.0,3093.66992,2324.75
0.0,3093.66382,2324.875
0.0,3093.65771,2325.0
0.0,3093.65137,2325.125
0.0,3093.64453,2325.25
0.0,3093.6377,2325.375
0.0,3093.63086,2325.5
0.0,3093.62476,2325.625
0.0,3093.61914,2325.75
0.0,3093.61377,2325.875
0.0,3093.60815,2326.0
0.0,3093.60229,2326.125
0.0,3093.59619,2326.25
0.0,3093.58984,2326.375
0.0,3093.58301,2326.5
0.0,3093.5769,2326.625
0.0,3093.5708,2326.75
0.0,3093.56445,2326.875
0.0,3093.55786,2327.0
0.0,3093.55127,2327.125
0.0,3093.54468,2327.25
0.0,3093.53833,2327.375
0.0,3093.53174,2327.5
0.0,3093.52539,2327.625
0.0,3093.51978,2327.75
0.0,3093.51367,2327.875
0.0,3093.50781,2328.0
0.0,3093.50195,2328.125
0.0,3093.49609,2328.25
0.0,3093.48999,2328.375
0.0,3093.48389,2328.5
0.0,3093.47754,2328.625
0.0,3093.47119,2328.75
0.0,3093.4646,2328.875
0.0,3093.45801,2329.0
0.0,3093.45166,2329.125
0.0,3093.4458,2329.25
0.0,3093.43994,2329.375
0.0,3093.43408,2329.5
0.0,3093.42773,2329.625
0.0,3093.42139,2329.75
0.0,3093.41528,2329.875
0.0,3093.40869,2330.0
0.0,3093.40234,2330.125
0.0,3093.39648,2330.25
0.0,3093.39014,2330.375
0.0,3093.38379,2330.5
0.0,3093.37744,2330.625
0.0,3093.37109,2330.75
0.0,3093.36426,2330.875
0.0,3093.35791,2331.0
0.0,3093.35156,2331.125
0.0,3093.3457,2331.25
0.0,3093.33984,2331.375
0.0,3093.33398,2331.5
0.0,3093.32837,2331.625
0.0,3093.32275,2331.75
0.0,3093.31689,2331.875
0.0,3093.31055,2332.0
0.0,3093.3042,2332.125
0.0,3093.29761,2332.25
0.0,3093.29077,2332.375
0.0,3093.28467,2332.5
0.0,3093.27856,2332.625
0.0,3093.27246,2332.75
0.0,3093.26611,2332.875
0.0,3093.25977,2333.0
0.0,3093.25391,2333.125
0.0,3093.24805,2333.25
0.0,3093.24219,2333.375
0.0,3093.23633,2333.5
0.0,3093.23022,2333.625
0.0,3093.22412,2333.75
0.0,3093.21777,2333.875
0.0,3093.21191,2334.0
0.0,3093.20605,2334.125
0.0,3093.19922,2334.25
0.0,3093.19287,2334.375
0.0,3093.18677,2334.5
0.0,3093.18091,2334.625
0.0,3093.1748,2334.75
0.0,3093.16895,2334.875
0.0,3093.16309,2335.0
0.0,3093.15698,2335.125
0.0,3093.15137,2335.25
0.0,3093.14551,2335.375
0.0,3093.13965,2335.5
0.0,3093.1333,2335.625
0.0,3093.12695,2335.75
0.0,3093.12012,2335.875
0.0,3093.11377,2336.0
0.0,3093.10742,2336.125
0.0,3093.10156,2336.25
0.0,3093.0957,2336.375
0.0,3093.08936,2336.5
0.0,3093.08325,2336.625
0.0,3093.07739,2336.75
0.0,3093.07178,2336.875
0.0,3093.06543,2337.0
0.0,3093.05957,2337.125
0.0,3093.05322,2337.25
0.0,3093.04663,2337.375
0.0,3093.04053,2337.5
0.0,3093.03467,2337.625
0.0,3093.02881,2337.75
0.0,3093.02319,2337.875
0.0,3093.01709,2338.0
0.0,3093.01074,2338.125
0.0,3093.00439,2338.25
0.0,3092.99805,2338.375
0.0,3092.99219,2338.5
0.0,3092.98633,2338.625
0.0,3092.98096,2338.75
0.0,3092.97559,2338.875
0.0,3092.97021,2339.0
0.0,3092.96484,2339.125
0.0,3092.95898,2339.25
0.0,3092.95264,2339.375
0.0,3092.9458,2339.5
0.0,3092.93921,2339.625
0.0,3092.93237,2339.75
0.0,3092.92578,2339.875
0.0,3092.91943,2340.0
0.0,3092.91333,2340.125
0.0,3092.90771,2340.25
0.0,3092.90137,2340.375
0.0,3092.89502,2340.5
0.0,3092.88892,2340.625
0.0,3092.88306,2340.75
0.0,3092.8772,2340.875
0.0,3092.87183,2341.0
0.0,3092.86572,2341.125
0.0,3092.85986,2341.25
0.0,3092.85376,2341.375
0.0,3092.8479,2341.5
0.0,3092.84204,2341.625
0.0,3092.83643,2341.75
0.0,3092.83081,2341.875
0.0,3092.82471,2342.0
0.0,3092.81836,2342.125
0.0,3092.81226,2342.25
0.0,3092.80615,2342.375
0.0,3092.80005,2342.5
0.0,3092.79395,2342.625
0.0,3092.78809,2342.75
0.0,3092.78223,2342.875
0.0,3092.77588,2343.0
0.0,3092.76978,2343.125
0.0,3092.76367,2343.25
0.0,3092.75732,2343.375
0.0,3092.75146,2343.5
0.0,3092.74512,2343.625
0.0,3092.73901,2343.75
0.0,3092.73291,2343.875
0.0,3092.72754,2344.0
0.0,3092.72217,2344.125
0.0,3092.7168,2344.25
0.0,3092.71045,2344.375
0.0,3092.7041,2344.5
0.0,3092.69727,2344.625
0.0,3092.69043,2344.75
0.0,3092.68408,2344.875
0.0,3092.67773,2345.0
0.0,3092.67188,2345.125
0.0,3092.66602,2345.25
0.0,3092.66016,2345.375
0.0,3092.65405,2345.5
0.0,3092.64795,2345.625
0.0,3092.6416,2345.75
0.0,3092.63525,2345.875
0.0,3092.62891,2346.0
0.0,3092.62329,2346.125
0.0,3092.61768,2346.25
0.0,3092.61182,2346.375
0.0,3092.6062,2346.5
0.0,3092.6001,2346.625
0.0,3092.59351,2346.75
0.0,3092.58691,2346.875
0.0,3092.58057,2347.0
0.0,3092.57397,2347.125
0.0,3092.56738,2347.25
0.0,3092.56152,2347.375
0.0,3092.55518,2347.5
0.0,3092.54932,2347.625
0.0,3092.54321,2347.75
0.0,3092.53711,2347.875
0.0,3092.53076,2348.0
0.0,3092.52466,2348.125
0.0,3092.51855,2348.25
0.0,3092.51196,2348.375
0.0,3092.50537,2348.5
0.0,3092.49902,2348.625
0.0,3092.49268,2348.75
0.0,3092.48682,2348.875
0.0,3092.48145,2349.0
0.0,3092.47656,2349.125
0.0,3092.47095,2349.25
0.0,3092.46533,2349.375
0.0,3092.45898,2349.5
0.0,3092.45215,2349.625
0.0,3092.44556,2349.75
0.0,3092.43896,2349.875
0.0,3092.43262,2350.0
0.0,3092.42651,2350.125
0.0,3092.42041,2350.25
0.0,3092.41406,2350.375
0.0,3092.40771,2350.5
0.0,3092.40088,2350.625
0.0,3092.39404,2350.75
0.0,3092.3877,2350.875
0.0,3092.38184,2351.0
0.0,3092.37573,2351.125
0.0,3092.36987,2351.25
0.0,3092.36377,2351.375
0.0,3092.3584,2351.5
0.0,3092.35254,2351.625
0.0,3092.34644,2351.75
0.0,3092.34009,2351.875
0.0,3092.3335,2352.0
0.0,3092.32715,2352.125
0.0,3092.3208,2352.25
0.0,3092.3147,2352.375
0.0,3092.30859,2352.5
0.0,3092.30273,2352.625
0.0,3092.29688,2352.75
0.0,3092.2915,2352.875
0.0,3092.28564,2353.0
0.0,3092.28027,2353.125
0.0,3092.27393,2353.25
0.0,3092.26758,2353.375
0.0,3092.26123,2353.5
0.0,3092.25464,2353.625
0.0,3092.24854,2353.75
0.0,3092.24268,2353.875
0.0,3092.2373,2354.0
0.0,3092.23145,2354.125
0.0,3092.2251,2354.25
0.0,3092.21899,2354.375
0.0,3092.2124,2354.5
0.0,3092.20557,2354.625
0.0,3092.19922,2354.75
0.0,3092.19263,2354.875
0.0,3092.18652,2355.0
0.0,3092.18091,2355.125
0.0,3092.17529,2355.25
0.0,3092.16943,2355.375
0.0,3092.16309,2355.5
0.0,3092.15674,2355.625
0.0,3092.1499,2355.75
0.0,3092.14307,2355.875
0.0,3092.13623,2356.0
0.0,3092.12988,2356.125
0.0,3092.12378,2356.25
0.0,3092.11768,2356.375
0.0,3092.1123,2356.5
0.0,3092.10693,2356.625
0.0,3092.10156,2356.75
0.0,3092.0957,2356.875
0.0,3092.08984,2357.0
0.0,3092.0835,2357.125
0.0,3092.07715,2357.25
0.0,3092.07031,2357.375
0.0,3092.06348,2357.5
0.0,3092.05713,2357.625
0.0,3092.05054,2357.75
0.0,3092.04443,2357.875
0.0,3092.03857,2358.0
0.0,3092.0332,2358.125
0.0,3092.02759,2358.25
0.0,3092.02173,2358.375
0.0,3092.01562,2358.5
0.0,3092.00977,2358.625
0.0,3092.00342,2358.75
0.0,3091.99756,2358.875
0.0,3091.9917,2359.0
0.0,3091.98584,2359.125
0.0,3091.97998,2359.25
0.0,3091.97412,2359.375
0.0,3091.96826,2359.5
0.0,3091.9624,2359.625
0.0,3091.95654,2359.75
0.0,3091.95117,2359.875
0.0,3091.94629,2360.0
0.0,3091.94165,2360.125
0.0,3091.9375,2360.25
0.0,3091.93359,2360.375
0.0,3091.92969,2360.5
0.0,3091.92578,2360.625
0.0,3091.92139,2360.75
0.0,3091.91699,2360.875
0.0,3091.91309,2361.0
0.0,3091.90894,2361.125
0.0,3091.90503,2361.25
0.0,3091.90137,2361.375
0.0,3091.89795,2361.5
0.0,3091.89404,2361.625
0.0,3091.89087,2361.75
0.0,3091.88721,2361.875
0.0,3091.8833,2362.0
0.0,3091.87939,2362.125
0.0,3091.87524,2362.25
0.0,3091.87158,2362.375
0.0,3091.86743,2362.5
0.0,3091.86328,2362.625
0.0,3091.85913,2362.75
0.0,3091.85449,2362.875
0.0,3091.84912,2363.0
0.0,3091.84375,2363.125
0.0,3091.83838,2363.25
0.0,3091.83276,2363.375
0.0,3091.82715,2363.5
0.0,3091.82153,2363.625
0.0,3091.81543,2363.75
0.0,3091.80908,2363.875
0.0,3091.80273,2364.0
0.0,3091.79614,2364.125
0.0,3091.79004,2364.25
0.0,3091.7832,2364.375
0.0,3091.77686,2364.5
0.0,3091.77002,2364.625
0.0,3091.76367,2364.75
0.0,3091.75781,2364.875
0.0,3091.75098,2365.0
0.0,3091.74463,2365.125
0.0,3091.73828,2365.25
0.0,3091.73145,2365.375
0.0,3091.72485,2365.5
0.0,3091.71826,2365.625
0.0,3091.71167,2365.75
0.0,3091.70532,2365.875
0.0,3091.69873,2366.0
0.0,3091.69214,2366.125
0.0,3091.68555,2366.25
0.0,3091.67871,2366.375
0.0,3091.67188,2366.5
0.0,3091.66528,2366.625
0.0,3091.65869,2366.75
0.0,3091.65186,2366.875
0.0,3091.64502,2367.0
0.0,3091.63843,2367.125
0.0,3091.63184,2367.25
0.0,3091.62549,2367.375
0.0,3091.61865,2367.5
0.0,3091.61182,2367.625
0.0,3091.60498,2367.75
0.0,3091.59814,2367.875
0.0,3091.59131,2368.0
0.0,3091.58447,2368.125
0.0,3091.57715,2368.25
0.0,3091.56958,2368.375
0.0,3091.56201,2368.5
0.0,3091.5542,2368.625
0.0,3091.54688,2368.75
0.0,3091.53955,2368.875
0.0,3091.53296,2369.0
0.0,3091.52637,2369.125
0.0,3091.51953,2369.25
0.0,3091.51294,2369.375
0.0,3091.5061,2369.5
0.0,3091.49927,2369.625
0.0,3091.49268,2369.75
0.0,3091.48657,2369.875
0.0,3091.48022,2370.0
0.0,3091.47363,2370.125
0.0,3091.46729,2370.25
0.0,3091.45996,2370.375
0.0,3091.45312,2370.5
0.0,3091.44702,2370.625
0.0,3091.44092,2370.75
0.0,3091.43555,2370.875
0.0,3091.4292,2371.0
0.0,3091.42236,2371.125
0.0,3091.41553,2371.25
0.0,3091.4082,2371.375
0.0,3091.40137,2371.5
0.0,3091.39502,2371.625
0.0,3091.38892,2371.75
0.0,3091.3833,2371.875
0.0,3091.37695,2372.0
0.0,3091.37061,2372.125
0.0,3091.36426,2372.25
0.0,3091.35791,2372.375
0.0,3091.35156,2372.5
0.0,3091.34521,2372.625
0.0,3091.33936,2372.75
0.0,3091.33301,2372.875
0.0,3091.32666,2373.0
0.0,3091.31982,2373.125
0.0,3091.31323,2373.25
0.0,3091.30664,2373.375
0.0,3091.30054,2373.5
0.0,3091.29443,2373.625
0.0,3091.28833,2373.75
0.0,3091.28247,2373.875
0.0,3091.27686,2374.0
0.0,3091.271,2374.125
0.0,3091.26514,2374.25
0.0,3091.25903,2374.375
0.0,3091.25269,2374.5
0.0,3091.24609,2374.625
0.0,3091.23975,2374.75
0.0,3091.23364,2374.875
0.0,3091.22754,2375.0
0.0,3091.22119,2375.125
0.0,3091.2146,2375.25
0.0,3091.2085,2375.375
0.0,3091.2019,2375.5
0.0,3091.1958,2375.625
0.0,3091.18994,2375.75
0.0,3091.18408,2375.875
0.0,3091.17822,2376.0
0.0,3091.17236,2376.125
0.0,3091.1665,2376.25
0.0,3091.16064,2376.375
0.0,3091.1543,2376.5
0.0,3091.14819,2376.625
0.0,3091.14185,2376.75
0.0,3091.13525,2376.875
0.0,3091.12842,2377.0
0.0,3091.12231,2377.125
0.0,3091.11621,2377.25
0.0,3091.1106,2377.375
0.0,3091.10498,2377.5
0.0,3091.09912,2377.625
0.0,3091.09302,2377.75
0.0,3091.08691,2377.875
0.0,3091.08057,2378.0
0.0,3091.07422,2378.125
0.0,3091.06812,2378.25
0.0,3091.06226,2378.375
0.0,3091.0564,2378.5
0.0,3091.05054,2378.625
0.0,3091.04443,2378.75
0.0,3091.03833,2378.875
0.0,3091.03198,2379.0
0.0,3091.02539,2379.125
0.0,3091.01904,2379.25
0.0,3091.0127,2379.375
0.0,3091.00684,2379.5
0.0,3091.00098,2379.625
0.0,3090.99512,2379.75
0.0,3090.98926,2379.875
0.0,3090.98291,2380.0
0.0,3090.97681,2380.125
0.0,3090.9707,2380.25
0.0,3090.96436,2380.375
0.0,3090.95825,2380.5
0.0,3090.95215,2380.625
0.0,3090.94604,2380.75
0.0,3090.93994,2380.875
0.0,3090.93384,2381.0
0.0,3090.92773,2381.125
0.0,3090.92188,2381.25
0.0,3090.91602,2381.375
0.0,3090.90967,2381.5
0.0,3090.90259,2381.625
0.0,3090.89551,2381.75
0.0,3090.88867,2381.875
0.0,3090.88208,2382.0
0.0,3090.87622,2382.125
0.0,3090.87036,2382.25
0.0,3090.86426,2382.375
0.0,3090.85791,2382.5
0.0,3090.85156,2382.625
0.0,3090.84521,2382.75
0.0,3090.83936,2382.875
0.0,3090.8335,2383.0
0.0,3090.82812,2383.125
0.0,3090.82202,2383.25
0.0,3090.81592,2383.375
0.0,3090.81055,2383.5
0.0,3090.80469,2383.625
0.0,3090.79883,2383.75
0.0,3090.79272,2383.875
0.0,3090.78638,2384.0
0.0,3090.77979,2384.125
0.0,3090.77319,2384.25
0.0,3090.76709,2384.375
0.0,3090.76172,2384.5
0.0,3090.75659,2384.625
0.0,3090.75122,2384.75
0.0,3090.74609,2384.875
0.0,3090.74023,2385.0
0.0,3090.73438,2385.125
0.0,3090.72803,2385.25
0.0,3090.72168,2385.375
0.0,3090.71582,2385.5
0.0,3090.70996,2385.625
0.0,3090.70483,2385.75
0.0,3090.69971,2385.875
0.0,3090.69385,2386.0
0.0,3090.6875,2386.125
0.0,3090.68091,2386.25
0.0,3090.67432,2386.375
0.0,3090.66772,2386.5
0.0,3090.66162,2386.625
0.0,3090.65576,2386.75
0.0,3090.65039,2386.875
0.0,3090.64453,2387.0
0.0,3090.63843,2387.125
0.0,3090.63232,2387.25
0.0,3090.62646,2387.375
0.0,3090.62061,2387.5
0.0,3090.61523,2387.625
0.0,3090.60962,2387.75
0.0,3090.604,2387.875
0.0,3090.59863,2388.0
0.0,3090.59253,2388.125
0.0,3090.58643,2388.25
0.0,3090.58008,2388.375
0.0,3090.57373,2388.5
0.0,3090.56738,2388.625
0.0,3090.56152,2388.75
0.0,3090.55591,2388.875
0.0,3090.55029,2389.0
0.0,3090.54419,2389.125
0.0,3090.5376,2389.25
0.0,3090.53174,2389.375
0.0,3090.52588,2389.5
0.0,3090.52002,2389.625
0.0,3090.51392,2389.75
0.0,3090.50781,2389.875
0.0,3090.50195,2390.0
0.0,3090.49609,2390.125
0.0,3090.49023,2390.25
0.0,3090.48413,2390.375
0.0,3090.47803,2390.5
0.0,3090.47217,2390.625
0.0,3090.46631,2390.75
0.0,3090.46045,2390.875
0.0,3090.45459,2391.0
0.0,3090.44897,2391.125
0.0,3090.44312,2391.25
0.0,3090.43701,2391.375
0.0,3090.43066,2391.5
0.0,3090.42456,2391.625
0.0,3090.41895,2391.75
0.0,3090.41333,2391.875
0.0,3090.4082,2392.0
0.0,3090.40259,2392.125
0.0,3090.39648,2392.25
0.0,3090.39062,2392.375
0.0,3090.38452,2392.5
0.0,3090.37817,2392.625
0.0,3090.37207,2392.75
0.0,3090.3667,2392.875
0.0,3090.36084,2393.0
0.0,3090.35498,2393.125
0.0,3090.34912,2393.25
0.0,3090.34326,2393.375
0.0,3090.3374,2393.5
0.0,3090.33105,2393.625
0.0,3090.32568,2393.75
0.0,3090.31982,2393.875
0.0,3090.31421,2394.0
0.0,3090.30811,2394.125
0.0,3090.302,2394.25
0.0,3090.29614,2394.375
0.0,3090.29028,2394.5
0.0,3090.28467,2394.625
0.0,3090.27881,2394.75
0.0,3090.27295,2394.875
0.0,3090.26636,2395.0
0.0,3090.26025,2395.125
0.0,3090.25439,2395.25
0.0,3090.24902,2395.375
0.0,3090.24414,2395.5
0.0,3090.23828,2395.625
0.0,3090.23242,2395.75
0.0,3090.22607,2395.875
0.0,3090.21997,2396.0
0.0,3090.21436,2396.125
0.0,3090.20898,2396.25
0.0,3090.20361,2396.375
0.0,3090.198,2396.5
0.0,3090.19214,2396.625
0.0,3090.18604,2396.75
0.0,3090.18018,2396.875
0.0,3090.17432,2397.0
0.0,3090.16797,2397.125
0.0,3090.16211,2397.25
0.0,3090.15601,2397.375
0.0,3090.1499,2397.5
0.0,3090.14404,2397.625
0.0,3090.13818,2397.75
0.0,3090.13257,2397.875
0.0,3090.12646,2398.0
0.0,3090.12061,2398.125
0.0,3090.11475,2398.25
0.0,3090.10962,2398.375
0.0,3090.10449,2398.5
0.0,3090.09937,2398.625
0.0,3090.09375,2398.75
0.0,3090.0874,2398.875
0.0,3090.08105,2399.0
0.0,3090.07471,2399.125
0.0,3090.06885,2399.25
0.0,3090.06299,2399.375
0.0,3090.05737,2399.5
0.0,3090.05176,2399.625
0.0,3090.0459,2399.75
0.0,3090.04028,2399.875
0.0,3090.03418,2400.0
0.0,3090.02783,2400.125
0.0,3090.02197,2400.25
0.0,3090.01538,2400.375
0.0,3090.00903,2400.5
0.0,3090.00342,2400.625
0.0,3089.99756,2400.75
0.0,3089.99219,2400.875
0.0,3089.98633,2401.0
0.0,3089.98047,2401.125
0.0,3089.97485,2401.25
0.0,3089.96899,2401.375
0.0,3089.96289,2401.5
0.0,3089.95703,2401.625
0.0,3089.95117,2401.75
0.0,3089.94531,2401.875
0.0,3089.93945,2402.0
0.0,3089.93384,2402.125
0.0,3089.92798,2402.25
0.0,3089.92236,2402.375
0.0,3089.9165,2402.5
0.0,3089.91064,2402.625
0.0,3089.90479,2402.75
0.0,3089.89868,2402.875
0.0,3089.89282,2403.0
0.0,3089.88696,2403.125
0.0,3089.88135,2403.25
0.0,3089.87598,2403.375
0.0,3089.87036,2403.5
0.0,3089.8645,2403.625
0.0,3089.8584,2403.75
0.0,3089.85254,2403.875
0.0,3089.84644,2404.0
0.0,3089.84033,2404.125
0.0,3089.83447,2404.25
0.0,3089.82837,2404.375
0.0,3089.82227,2404.5
0.0,3089.81665,2404.625
0.0,3089.81128,2404.75
0.0,3089.80591,2404.875
0.0,3089.80078,2405.0
0.0,3089.79541,2405.125
0.0,3089.78955,2405.25
0.0,3089.7832,2405.375
0.0,3089.77612,2405.5
0.0,3089.76953,2405.625
0.0,3089.76318,2405.75
0.0,3089.75781,2405.875
0.0,3089.75244,2406.0
0.0,3089.74756,2406.125
0.0,3089.74268,2406.25
0.0,3089.7373,2406.375
0.0,3089.73242,2406.5
0.0,3089.72729,2406.625
0.0,3089.72168,2406.75
0.0,3089.71582,2406.875
0.0,3089.70947,2407.0
0.0,3089.70312,2407.125
0.0,3089.69629,2407.25
0.0,3089.68994,2407.375
0.0,3089.68359,2407.5
0.0,3089.67822,2407.625
0.0,3089.67261,2407.75
0.0,3089.66797,2407.875
0.0,3089.6626,2408.0
0.0,3089.65771,2408.125
0.0,3089.65186,2408.25
0.0,3089.646,2408.375
0.0,3089.63989,2408.5
0.0,3089.63354,2408.625
0.0,3089.6272,2408.75
0.0,3089.62109,2408.875
0.0,3089.61523,2409.0
0.0,3089.60938,2409.125
0.0,3089.60352,2409.25
0.0,3089.59741,2409.375
0.0,3089.59155,2409.5
0.0,3089.58545,2409.625
0.0,3089.57959,2409.75
0.0,3089.57373,2409.875
0.0,3089.56763,2410.0
0.0,3089.56152,2410.125
0.0,3089.55566,2410.25
0.0,3089.54932,2410.375
0.0,3089.54346,2410.5
0.0,3089.53735,2410.625
0.0,3089.53174,2410.75
0.0,3089.52612,2410.875
0.0,3089.52051,2411.0
0.0,3089.51489,2411.125
0.0,3089.50928,2411.25
0.0,3089.50342,2411.375
0.0,3089.49707,2411.5
0.0,3089.49072,2411.625
0.0,3089.48486,2411.75
0.0,3089.479,2411.875
0.0,3089.47363,2412.0
0.0,3089.46777,2412.125
0.0,3089.46191,2412.25
0.0,3089.45581,2412.375
0.0,3089.44946,2412.5
0.0,3089.44336,2412.625
0.0,3089.43701,2412.75
0.0,3089.43066,2412.875
0.0,3089.42529,2413.0
0.0,3089.41943,2413.125
0.0,3089.41357,2413.25
0.0,3089.40796,2413.375
0.0,3089.40186,2413.5
0.0,3089.396,2413.625
0.0,3089.3894,2413.75
0.0,3089.38306,2413.875
0.0,3089.37646,2414.0
0.0,3089.37012,2414.125
0.0,3089.36353,2414.25
0.0,3089.35742,2414.375
0.0,3089.35059,2414.5
0.0,3089.34473,2414.625
0.0,3089.33911,2414.75
0.0,3089.3335,2414.875
0.0,3089.32812,2415.0
0.0,3089.32251,2415.125
0.0,3089.31689,2415.25
0.0,3089.31055,2415.375
0.0,3089.30396,2415.5
0.0,3089.29785,2415.625
0.0,3089.29126,2415.75
0.0,3089.28516,2415.875
0.0,3089.2793,2416.0
0.0,3089.27344,2416.125
0.0,3089.26758,2416.25
0.0,3089.26147,2416.375
0.0,3089.25513,2416.5
0.0,3089.24854,2416.625
0.0,3089.24219,2416.75
0.0,3089.23584,2416.875
0.0,3089.22998,2417.0
0.0,3089.22461,2417.125
0.0,3089.21899,2417.25
0.0,3089.21289,2417.375
0.0,3089.20654,2417.5
0.0,3089.2002,2417.625
0.0,3089.19385,2417.75
0.0,3089.18799,2417.875
0.0,3089.18213,2418.0
0.0,3089.17603,2418.125
0.0,3089.17017,2418.25
0.0,3089.16357,2418.375
0.0,3089.15747,2418.5
0.0,3089.15088,2418.625
0.0,3089.14502,2418.75
0.0,3089.13892,2418.875
0.0,3089.13281,2419.0
0.0,3089.12646,2419.125
0.0,3089.12036,2419.25
0.0,3089.11426,2419.375
0.0,3089.1084,2419.5
0.0,3089.10254,2419.625
0.0,3089.09717,2419.75
0.0,3089.09082,2419.875
0.0,3089.08472,2420.0
0.0,3089.07837,2420.125
0.0,3089.07178,2420.25
0.0,3089.06519,2420.375
0.0,3089.05908,2420.5
0.0,3089.05347,2420.625
0.0,3089.04785,2420.75
0.0,3089.04199,2420.875
0.0,3089.03613,2421.0
0.0,3089.03027,2421.125
0.0,3089.02393,2421.25
0.0,3089.01758,2421.375
0.0,3089.01123,2421.5
0.0,3089.00439,2421.625
0.0,3088.99829,2421.75
0.0,3088.99194,2421.875
0.0,3088.98584,2422.0
0.0,3088.97949,2422.125
0.0,3088.97363,2422.25
0.0,3088.96802,2422.375
0.0,3088.96216,2422.5
0.0,3088.9563,2422.625
0.0,3088.95044,2422.75
0.0,3088.94409,2422.875
0.0,3088.93799,2423.0
0.0,3088.93213,2423.125
0.0,3088.92578,2423.25
0.0,3088.91943,2423.375
0.0,3088.91309,2423.5
0.0,3088.90674,2423.625
0.0,3088.8999,2423.75
0.0,3088.89355,2423.875
0.0,3088.88672,2424.0
0.0,3088.88037,2424.125
0.0,3088.87378,2424.25
0.0,3088.86719,2424.375
0.0,3088.86084,2424.5
0.0,3088.85498,2424.625
0.0,3088.84912,2424.75
0.0,3088.84375,2424.875
0.0,3088.83838,2425.0
0.0,3088.83301,2425.125
0.0,3088.82666,2425.25
0.0,3088.82031,2425.375
0.0,3088.81396,2425.5
0.0,3088.80786,2425.625
0.0,3088.802,2425.75
0.0,3088.79639,2425.875
0.0,3088.79126,2426.0
0.0,3088.78564,2426.125
0.0,3088.78003,2426.25
0.0,3088.77441,2426.375
0.0,3088.76855,2426.5
0.0,3088.76245,2426.625
0.0,3088.75684,2426.75
0.0,3088.75098,2426.875
0.0,3088.74512,2427.0
0.0,3088.7395,2427.125
0.0,3088.73291,2427.25
0.0,3088.72656,2427.375
0.0,3088.7207,2427.5
0.0,3088.71533,2427.625
0.0,3088.71045,2427.75
0.0,3088.70557,2427.875
0.0,3088.7002,2428.0
0.0,3088.69434,2428.125
0.0,3088.6875,2428.25
0.0,3088.68115,2428.375
0.0,3088.6748,2428.5
0.0,3088.66895,2428.625
0.0,3088.66309,2428.75
0.0,3088.65771,2428.875
0.0,3088.65234,2429.0
0.0,3088.64624,2429.125
0.0,3088.64062,2429.25
0.0,3088.63501,2429.375
0.0,3088.62891,2429.5
0.0,3088.62231,2429.625
0.0,3088.61572,2429.75
0.0,3088.60962,2429.875
0.0,3088.60352,2430.0
0.0,3088.59814,2430.125
0.0,3088.59277,2430.25
0.0,3088.58765,2430.375
0.0,3088.58203,2430.5
0.0,3088.57666,2430.625
0.0,3088.57104,2430.75
0.0,3088.56592,2430.875
