"ghostRank","totalDisplacement:0","totalDisplacement:1","totalDisplacement:2","mass","externalForce:0","externalForce:1","externalForce:2","poromechanicsSolver_totalDisplacement_dofIndex","rockPerm_permeability:0","rockPerm_permeability:1","rockPerm_permeability:2","rockPorosity_referencePorosity","rockPorosity_porosity","rock_stress:0","rock_stress:1","rock_stress:2","rock_stress:3","rock_stress:4","rock_stress:5","water_density","temperature","pressure","elementVolume","deltaPressure","elementCenter:0","elementCenter:1","elementCenter:2","poromechanicsSolver_primaryVariables_dofIndex","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-2,-0.021211,0.25926,3.2147e-32,8.4752e+07,0,0,0,3395,1e-18,1e-18,1e-18,0.3,0.30119,-2.7401e+07,-1.8536e+07,-2.534e+07,-8.0435e-08,3.51e-08,-4.4114e+06,1011.5,0,5.5e+07,54996,2e+07,52.738,82.051,1500,95705,1,249.41,48.596,84,2000
-2,-0.018674,0.25241,0,8.4738e+07,0,0,0,3398,1e-18,1e-18,1e-18,0.3,0.30119,-2.7291e+07,-1.8653e+07,-2.5341e+07,-8.06e-08,3.5002e-08,-3.9877e+06,1011.5,0,5.5e+07,55079,2e+07,49.786,76.923,1500,95706,1,256.34,45.132,78,2000
-2,-0.016366,0.24557,0,8.4725e+07,0,0,0,3402,1e-18,1e-18,1e-18,0.3,0.30119,-2.7195e+07,-1.8753e+07,-2.5342e+07,-8.077e-08,3.5144e-08,-3.6748e+06,1011.5,0,5.5e+07,55162,2e+07,46.833,71.795,1500,95707,1,263.27,41.668,72,2000
-2,-0.014225,0.23873,4.2611e-32,8.4711e+07,0,0,0,3405,1e-18,1e-18,1e-18,0.3,0.30119,-2.7112e+07,-1.8836e+07,-2.5342e+07,-8.0371e-08,3.5232e-08,-3.4337e+06,1011.5,0,5.5e+07,55246,2e+07,43.88,66.667,1500,95708,1,270.2,38.204,66,2000
-2,-0.012213,0.23189,4.5885e-32,8.4698e+07,0,0,0,3408,1e-18,1e-18,1e-18,0.3,0.30119,-2.7041e+07,-1.8907e+07,-2.5342e+07,-8.0261e-08,3.5122e-08,-3.2425e+06,1011.5,0,5.5e+07,55329,2e+07,40.927,61.538,1500,95709,1,277.13,34.74,60,2000
-2,-0.010303,0.22506,4.913e-32,8.4684e+07,0,0,0,3412,1e-18,1e-18,1e-18,0.3,0.30119,-2.6982e+07,-1.8967e+07,-2.5342e+07,-7.998e-08,3.5002e-08,-3.0878e+06,1011.5,0,5.5e+07,55413,2e+07,37.974,56.41,1500,95710,1,284.05,31.276,54,2000
-2,-0.0084823,0.21823,0,8.4671e+07,0,0,0,3415,1e-18,1e-18,1e-18,0.3,0.30119,-2.6888e+07,-1.9061e+07,-2.5342e+07,-7.928e-08,3.5103e-08,-2.8561e+06,1011.5,0,5.5e+07,55579,2e+07,32.068,46.154,1500,95712,1,290.98,27.812,48,2000
-2,-0.0067263,0.21139,0,8.4657e+07,0,0,0,3419,1e-18,1e-18,1e-18,0.3,0.30119,-2.6852e+07,-1.9097e+07,-2.5342e+07,-7.9206e-08,3.5301e-08,-2.7691e+06,1011.5,0,5.5e+07,55663,2e+07,29.115,41.026,1500,95713,1,297.91,24.348,42,2000
-2,-0.0050219,0.20457,0,8.4643e+07,0,0,0,3422,1e-18,1e-18,1e-18,0.3,0.30119,-2.6822e+07,-1.9126e+07,-2.5342e+07,-7.9034e-08,3.5388e-08,-2.6968e+06,1011.5,0,5.5e+07,55746,2e+07,26.162,35.897,1500,95714,1,304.84,20.884,36,2000
-2,-0.0033593,0.19774,0,8.463e+07,0,0,0,3425,1e-18,1e-18,1e-18,0.3,0.30119,-2.6798e+07,-1.9151e+07,-2.5342e+07,-7.9111e-08,3.5529e-08,-2.6372e+06,1011.5,0,5.5e+07,55830,2e+07,23.21,30.769,1500,95715,1,311.77,17.42,30,2000
-2,-0.0017299,0.19092,0,8.4616e+07,0,0,0,3429,1e-18,1e-18,1e-18,0.3,0.30119,-2.6778e+07,-1.9171e+07,-2.5342e+07,-7.8959e-08,3.58e-08,-2.5885e+06,1011.5,0,5.5e+07,55913,2e+07,20.257,25.641,1500,95716,1,318.7,13.956,24,2000
-2,-0.00012642,0.18409,0,8.4603e+07,0,0,0,3432,1e-18,1e-18,1e-18,0.3,0.30119,-2.6763e+07,-1.9186e+07,-2.5342e+07,-7.892e-08,3.6039e-08,-2.5494e+06,1011.5,0,5.5e+07,55996,2e+07,17.304,20.513,1500,95717,1,325.62,10.492,18,2000
-2,0.0014563,0.17727,0,8.4589e+07,0,0,0,3435,1e-18,1e-18,1e-18,0.3,0.30119,-2.6745e+07,-1.9204e+07,-2.5342e+07,-7.8614e-08,3.6413e-08,-2.4967e+06,1011.5,0,5.5e+07,56163,2e+07,11.398,10.256,1500,95719,1,332.55,7.028,12,2000
-2,0.0030272,0.17045,0,8.4576e+07,0,0,0,3438,1e-18,1e-18,1e-18,0.3,0.30119,-2.6742e+07,-1.9207e+07,-2.5342e+07,-7.8564e-08,3.6582e-08,-2.4819e+06,1011.5,0,5.5e+07,56247,2e+07,8.4451,5.1282,1500,95720,1,339.48,3.564,6,2000
-2,0.004592,0.16364,0,8.4562e+07,0,0,0,3442,1e-18,1e-18,1e-18,0.3,0.30119,-2.6743e+07,-1.9206e+07,-2.5342e+07,-7.8418e-08,3.69e-08,-2.4741e+06,1011.5,0,5.5e+07,56330,2e+07,5.4922,1.9351e-13,1500,95721,1,346.41,0.1,0,2000
-2,0.0061564,0.15682,0,8.4549e+07,0,0,0,3445,1e-18,1e-18,1e-18,0.3,0.30119,-2.6747e+07,-1.9201e+07,-2.5342e+07,-7.8326e-08,3.7339e-08,-2.4734e+06,1011.5,0,5.5e+07,56413,2e+07,2.5393,-5.1282,1500,95722,1,353.34,-3.364,-6,2000
-2,0.0077261,0.15001,-8.2686e-32,8.4535e+07,0,0,0,3448,1e-18,1e-18,1e-18,0.3,0.30119,-2.6756e+07,-1.9192e+07,-2.5342e+07,-7.8296e-08,3.7769e-08,-2.4795e+06,1011.5,0,5.5e+07,56497,2e+07,-0.41362,-10.256,1500,95723,1,360.26,-6.828,-12,2000
-2,0.0093068,0.1432,-8.5704e-32,8.4522e+07,0,0,0,3452,1e-18,1e-18,1e-18,0.3,0.30119,-2.6787e+07,-1.9161e+07,-2.5342e+07,-7.818e-08,3.8657e-08,-2.513e+06,1011.5,0,5.5e+07,56663,2e+07,-6.3194,-20.513,1500,95725,1,367.19,-10.292,-18,2000
-2,0.010907,0.13638,0,8.4508e+07,0,0,0,3455,1e-18,1e-18,1e-18,0.3,0.30119,-2.681e+07,-1.9138e+07,-2.5342e+07,-7.8249e-08,3.91e-08,-2.5408e+06,1011.5,0,5.5e+07,56747,2e+07,-9.2723,-25.641,1500,95726,1,374.12,-13.756,-24,2000
-2,0.012533,0.12958,-9.1854e-32,8.4495e+07,0,0,0,3458,1e-18,1e-18,1e-18,0.3,0.30119,-2.6838e+07,-1.911e+07,-2.5342e+07,-7.82e-08,3.9508e-08,-2.5768e+06,1011.5,0,5.5e+07,56830,2e+07,-12.225,-30.769,1500,95727,1,381.05,-17.22,-30,2000
-2,0.014191,0.12277,-9.5029e-32,8.4481e+07,0,0,0,3461,1e-18,1e-18,1e-18,0.3,0.30119,-2.6872e+07,-1.9076e+07,-2.5342e+07,-7.8219e-08,3.9886e-08,-2.6216e+06,1011.5,0,5.5e+07,56914,2e+07,-15.178,-35.897,1500,95728,1,387.98,-20.684,-36,2000
-2,0.01589,0.11596,0,8.4468e+07,0,0,0,3465,1e-18,1e-18,1e-18,0.3,0.30119,-2.6913e+07,-1.9034e+07,-2.5342e+07,-7.8124e-08,4.024e-08,-2.6763e+06,1011.5,0,5.5e+07,56997,2e+07,-18.131,-41.026,1500,95729,1,394.9,-24.148,-42,2000
-2,0.017639,0.10916,0,8.4454e+07,0,0,0,3468,1e-18,1e-18,1e-18,0.3,0.30119,-2.6963e+07,-1.8985e+07,-2.5342e+07,-7.8076e-08,4.067e-08,-2.7421e+06,1011.5,0,5.5e+07,57080,2e+07,-21.084,-46.154,1500,95730,1,401.83,-27.612,-48,2000
-2,0.019453,0.10235,-1.0483e-31,8.4441e+07,0,0,0,3471,1e-18,1e-18,1e-18,0.3,0.30119,-2.7094e+07,-1.8855e+07,-2.5342e+07,-7.7707e-08,4.1645e-08,-2.915e+06,1011.5,0,5.5e+07,57247,2e+07,-26.99,-56.41,1500,95732,1,408.76,-31.076,-54,2000
-2,0.021354,0.095553,0,8.4427e+07,0,0,0,3474,1e-18,1e-18,1e-18,0.3,0.30119,-2.7182e+07,-1.8769e+07,-2.5342e+07,-7.7741e-08,4.2329e-08,-3.0276e+06,1011.5,0,5.5e+07,57331,2e+07,-29.943,-61.538,1500,95733,1,415.69,-34.54,-60,2000
