vtkOriginalCellIds,attribute,perm_0,perm_1,perm_2,poro,vol
44140,2,6.8639e-14,6.8639e-14,6.8639e-14,0.166861,178680
44141,2,7.47239e-14,7.47239e-14,7.47239e-14,0.166476,179795
44142,2,7.77664e-14,7.77664e-14,7.77664e-14,0.166284,181281
44143,2,7.77664e-14,7.77664e-14,7.77664e-14,0.166284,179991
44144,2,7.77664e-14,7.77664e-14,7.77664e-14,0.166284,174428
44145,2,7.77664e-14,7.77664e-14,7.77664e-14,0.166284,168545
44146,2,7.77664e-14,7.77664e-14,7.77664e-14,0.166284,162473
44147,2,7.77664e-14,7.77664e-14,7.77664e-14,0.166284,158836
44186,2,7.77664e-14,7.77664e-14,7.77664e-14,0.166284,152808
44225,2,7.77664e-14,7.77664e-14,7.77664e-14,0.166284,149402
44264,2,7.77664e-14,7.77664e-14,7.77664e-14,0.166284,146032
44303,2,7.77664e-14,7.77664e-14,7.77664e-14,0.166284,142476
44342,2,7.77664e-14,7.77664e-14,7.77664e-14,0.166284,142115
44381,2,7.4224e-14,7.4224e-14,7.4224e-14,0.16615,144648
44420,2,6.71393e-14,6.71393e-14,6.71393e-14,0.16588,147489
44459,2,6.35969e-14,6.35969e-14,6.35969e-14,0.165746,150423
44498,2,6.35969e-14,6.35969e-14,6.35969e-14,0.165746,153041
44537,2,6.35969e-14,6.35969e-14,6.35969e-14,0.165746,155118
44576,2,6.3235e-14,6.3235e-14,6.3235e-14,0.165532,157726
44615,2,6.25112e-14,6.25112e-14,6.25112e-14,0.165105,160674
44654,2,6.21493e-14,6.21493e-14,6.21493e-14,0.164891,163234
44693,2,6.21493e-14,6.21493e-14,6.21493e-14,0.164891,165430
44732,2,6.21493e-14,6.21493e-14,6.21493e-14,0.164891,165161
44771,2,6.16477e-14,6.16477e-14,6.16477e-14,0.164626,162814
44810,2,6.06443e-14,6.06443e-14,6.06443e-14,0.164096,160322
44849,2,6.01427e-14,6.01427e-14,6.01427e-14,0.163831,157669
44888,2,6.01427e-14,6.01427e-14,6.01427e-14,0.163831,155425
44927,2,6.01427e-14,6.01427e-14,6.01427e-14,0.163831,154542
44966,2,5.99295e-14,5.99295e-14,5.99295e-14,0.163696,154507
45005,2,5.95032e-14,5.95032e-14,5.95032e-14,0.163428,154650
45044,2,5.929e-14,5.929e-14,5.929e-14,0.163293,154645
45083,2,5.929e-14,5.929e-14,5.929e-14,0.163293,154729
45122,2,5.95145e-14,5.95145e-14,5.95145e-14,0.16343,154935
45161,2,5.99635e-14,5.99635e-14,5.99635e-14,0.163705,155371
45200,2,6.0188e-14,6.0188e-14,6.0188e-14,0.163842,155886
45239,2,6.0188e-14,6.0188e-14,6.0188e-14,0.163842,156399
45278,2,6.0188e-14,6.0188e-14,6.0188e-14,0.163842,156378
45317,2,6.03204e-14,6.03204e-14,6.03204e-14,0.163943,156025
45356,2,6.05854e-14,6.05854e-14,6.05854e-14,0.164144,155161
45395,2,6.07178e-14,6.07178e-14,6.07178e-14,0.164245,154559
45434,2,6.07178e-14,6.07178e-14,6.07178e-14,0.164245,153824
45473,2,6.07178e-14,6.07178e-14,6.07178e-14,0.164245,152551
45512,2,6.07178e-14,6.07178e-14,6.07178e-14,0.164245,150845
45551,2,6.05532e-14,6.05532e-14,6.05532e-14,0.164115,148998
45590,2,6.03887e-14,6.03887e-14,6.03887e-14,0.163985,147271
45591,2,6.41132e-14,6.41132e-14,6.41132e-14,0.166163,136239
45592,2,6.39252e-14,6.39252e-14,6.39252e-14,0.166039,133896
45593,2,6.35492e-14,6.35492e-14,6.35492e-14,0.16579,131393
45594,2,6.33612e-14,6.33612e-14,6.33612e-14,0.165665,128143
45595,2,6.33612e-14,6.33612e-14,6.33612e-14,0.165665,125639
45596,2,6.33612e-14,6.33612e-14,6.33612e-14,0.165665,126173
45597,2,6.26963e-14,6.26963e-14,6.26963e-14,0.165272,124614
45598,2,6.20314e-14,6.20314e-14,6.20314e-14,0.16488,123978
45599,2,6.20314e-14,6.20314e-14,6.20314e-14,0.16488,123960
45600,2,6.20314e-14,6.20314e-14,6.20314e-14,0.16488,123981
45601,2,6.11916e-14,6.11916e-14,6.11916e-14,0.164393,124163
45602,2,6.03518e-14,6.03518e-14,6.03518e-14,0.163907,124740
45603,2,6.03518e-14,6.03518e-14,6.03518e-14,0.163907,124582
45604,2,6.03518e-14,6.03518e-14,6.03518e-14,0.163907,125091
45605,2,5.99817e-14,5.99817e-14,5.99817e-14,0.163701,126291
45606,2,5.92415e-14,5.92415e-14,5.92415e-14,0.163291,127146
45607,2,5.88714e-14,5.88714e-14,5.88714e-14,0.163085,128495
45608,2,5.88714e-14,5.88714e-14,5.88714e-14,0.163085,129602
45609,2,5.88714e-14,5.88714e-14,5.88714e-14,0.163085,130798
45610,2,5.8564e-14,5.8564e-14,5.8564e-14,0.162893,131567
45611,2,5.82565e-14,5.82565e-14,5.82565e-14,0.162701,132398
45612,2,5.82565e-14,5.82565e-14,5.82565e-14,0.162701,133033
45613,2,5.82565e-14,5.82565e-14,5.82565e-14,0.162701,134339
45614,2,5.81432e-14,5.81432e-14,5.81432e-14,0.162645,134824
45615,2,5.80299e-14,5.80299e-14,5.80299e-14,0.16259,135257
45616,2,5.80299e-14,5.80299e-14,5.80299e-14,0.16259,135548
45617,2,5.80299e-14,5.80299e-14,5.80299e-14,0.16259,136708
45618,2,5.80299e-14,5.80299e-14,5.80299e-14,0.16259,137716
45619,2,5.80886e-14,5.80886e-14,5.80886e-14,0.162614,139188
45620,2,5.81473e-14,5.81473e-14,5.81473e-14,0.162638,140234
45621,2,5.81473e-14,5.81473e-14,5.81473e-14,0.162638,141421
45622,2,5.81473e-14,5.81473e-14,5.81473e-14,0.162638,143572
45623,2,5.86202e-14,5.86202e-14,5.86202e-14,0.162908,145326
45624,2,5.9093e-14,5.9093e-14,5.9093e-14,0.163177,146738
45625,2,5.9093e-14,5.9093e-14,5.9093e-14,0.163177,148341
45626,2,7.27006e-14,7.27006e-14,7.27006e-14,0.167233,148543
45627,2,7.33485e-14,7.33485e-14,7.33485e-14,0.167637,147518
45628,2,6.03887e-14,6.03887e-14,6.03887e-14,0.163985,146384
45629,2,6.03887e-14,6.03887e-14,6.03887e-14,0.163985,142611
45630,2,1.956e-13,1.956e-13,1.956e-13,0.198695,103496
45631,2,1.97973e-13,1.97973e-13,1.97973e-13,0.198962,132082
45632,2,2.41684e-13,2.41684e-13,2.41684e-13,0.207338,160814
45633,2,2.61451e-13,2.61451e-13,2.61451e-13,0.211143,189111
45634,2,2.44552e-13,2.44552e-13,2.44552e-13,0.208404,216632
45635,2,2.29045e-13,2.29045e-13,2.29045e-13,0.205922,220190
45636,2,2.29045e-13,2.29045e-13,2.29045e-13,0.205922,200546
45637,2,2.30321e-13,2.30321e-13,2.30321e-13,0.205729,181667
45638,2,2.32872e-13,2.32872e-13,2.32872e-13,0.205342,162370
45639,2,2.34148e-13,2.34148e-13,2.34148e-13,0.205149,144986
45640,2,2.34148e-13,2.34148e-13,2.34148e-13,0.205149,139272
45641,2,2.34148e-13,2.34148e-13,2.34148e-13,0.205149,143055
45642,2,2.30909e-13,2.30909e-13,2.30909e-13,0.204905,146574
45643,2,2.24432e-13,2.24432e-13,2.24432e-13,0.204417,150318
45644,2,2.21194e-13,2.21194e-13,2.21194e-13,0.204173,153467
45645,2,2.21194e-13,2.21194e-13,2.21194e-13,0.204173,155622
45646,2,2.21194e-13,2.21194e-13,2.21194e-13,0.204173,158875
45647,2,2.05533e-13,2.05533e-13,2.05533e-13,0.199684,161955
45648,2,2.10732e-13,2.10732e-13,2.10732e-13,0.19922,165189
45649,2,2.31592e-13,2.31592e-13,2.31592e-13,0.203245,167570
45650,2,2.12423e-13,2.12423e-13,2.12423e-13,0.198977,168640
45651,2,1.74085e-13,1.74085e-13,1.74085e-13,0.190441,169942
45652,2,1.74138e-13,1.74138e-13,1.74138e-13,0.190058,171134
45653,2,2.12546e-13,2.12546e-13,2.12546e-13,0.198084,172257
45654,2,1.93573e-13,1.93573e-13,1.93573e-13,0.193712,173249
45655,2,1.55412e-13,1.55412e-13,1.55412e-13,0.1852,173983
45656,2,1.65239e-13,1.65239e-13,1.65239e-13,0.189123,174433
45657,2,1.84892e-13,1.84892e-13,1.84892e-13,0.196968,174849
45658,2,1.62438e-13,1.62438e-13,1.62438e-13,0.192431,175288
45659,2,1.30158e-13,1.30158e-13,1.30158e-13,0.183972,175833
45660,2,1.30158e-13,1.30158e-13,1.30158e-13,0.183972,177273
45661,2,1.35536e-13,1.35536e-13,1.35536e-13,0.183714,178690
45662,2,1.46291e-13,1.46291e-13,1.46291e-13,0.183198,179792
45663,2,1.51669e-13,1.51669e-13,1.51669e-13,0.182941,181270
45664,2,1.51669e-13,1.51669e-13,1.51669e-13,0.182941,179848
45665,2,1.51669e-13,1.51669e-13,1.51669e-13,0.182941,174331
45666,2,1.51669e-13,1.51669e-13,1.51669e-13,0.182941,168486
45667,2,1.51669e-13,1.51669e-13,1.51669e-13,0.182941,162436
45668,2,1.51669e-13,1.51669e-13,1.51669e-13,0.182941,158812
45707,2,1.33194e-13,1.33194e-13,1.33194e-13,0.178776,152822
45746,2,1.14718e-13,1.14718e-13,1.14718e-13,0.174612,149337
45785,2,9.62421e-14,9.62421e-14,9.62421e-14,0.170448,145952
45824,2,7.77664e-14,7.77664e-14,7.77664e-14,0.166284,142413
45863,2,7.77664e-14,7.77664e-14,7.77664e-14,0.166284,142042
45902,2,7.4224e-14,7.4224e-14,7.4224e-14,0.16615,144639
45941,2,6.71393e-14,6.71393e-14,6.71393e-14,0.16588,147564
45980,2,6.35969e-14,6.35969e-14,6.35969e-14,0.165746,150441
46019,2,6.35969e-14,6.35969e-14,6.35969e-14,0.165746,153091
46058,2,6.35969e-14,6.35969e-14,6.35969e-14,0.165746,155175
46097,2,6.3235e-14,6.3235e-14,6.3235e-14,0.165532,157666
46136,2,6.25112e-14,6.25112e-14,6.25112e-14,0.165105,160607
46175,2,6.21493e-14,6.21493e-14,6.21493e-14,0.164891,163258
46214,2,6.21493e-14,6.21493e-14,6.21493e-14,0.164891,165512
46253,2,6.21493e-14,6.21493e-14,6.21493e-14,0.164891,165278
46292,2,6.16477e-14,6.16477e-14,6.16477e-14,0.164626,162862
46331,2,6.06443e-14,6.06443e-14,6.06443e-14,0.164096,160312
46370,2,6.01427e-14,6.01427e-14,6.01427e-14,0.163831,157676
46409,2,6.01427e-14,6.01427e-14,6.01427e-14,0.163831,155443
46448,2,6.01427e-14,6.01427e-14,6.01427e-14,0.163831,154628
46487,2,5.99295e-14,5.99295e-14,5.99295e-14,0.163696,154532
46526,2,5.95032e-14,5.95032e-14,5.95032e-14,0.163428,154594
46565,2,5.929e-14,5.929e-14,5.929e-14,0.163293,154585
46604,2,5.929e-14,5.929e-14,5.929e-14,0.163293,154715
46643,2,5.95145e-14,5.95145e-14,5.95145e-14,0.16343,154970
46682,2,5.99635e-14,5.99635e-14,5.99635e-14,0.163705,155404
46721,2,7.42566e-14,7.42566e-14,7.42566e-14,0.16795,155924
46760,2,1.02394e-13,1.02394e-13,1.02394e-13,0.176166,156396
46799,2,1.16462e-13,1.16462e-13,1.16462e-13,0.180275,156279
46838,2,1.02526e-13,1.02526e-13,1.02526e-13,0.176267,156022
46877,2,1.03071e-13,1.03071e-13,1.03071e-13,0.176446,155156
46916,2,1.17551e-13,1.17551e-13,1.17551e-13,0.180632,154603
46955,2,1.17551e-13,1.17551e-13,1.17551e-13,0.180632,153840
46994,2,1.17551e-13,1.17551e-13,1.17551e-13,0.180632,152545
47033,2,1.17551e-13,1.17551e-13,1.17551e-13,0.180632,150868
47072,2,1.16934e-13,1.16934e-13,1.16934e-13,0.180438,148972
47111,2,1.16317e-13,1.16317e-13,1.16317e-13,0.180245,147283
47112,2,6.41132e-14,6.41132e-14,6.41132e-14,0.166163,136229
47113,2,7.83893e-14,7.83893e-14,7.83893e-14,0.170062,134015
47114,2,9.24774e-14,9.24774e-14,9.24774e-14,0.173836,131389
47115,2,9.22894e-14,9.22894e-14,9.22894e-14,0.173712,128160
47116,2,7.78253e-14,7.78253e-14,7.78253e-14,0.169688,125828
47117,2,6.33612e-14,6.33612e-14,6.33612e-14,0.165665,126556
47118,2,9.06909e-14,9.06909e-14,9.06909e-14,0.173249,124746
47119,2,1.04023e-13,1.04023e-13,1.04023e-13,0.176845,124049
47120,2,7.60287e-14,7.60287e-14,7.60287e-14,0.168868,124208
47121,2,6.20314e-14,6.20314e-14,6.20314e-14,0.16488,123933
47122,2,8.82419e-14,8.82419e-14,8.82419e-14,0.172352,124139
47123,2,1.00927e-13,1.00927e-13,1.00927e-13,0.175844,124777
47124,2,7.3877e-14,7.3877e-14,7.3877e-14,0.167886,124564
47125,2,6.03518e-14,6.03518e-14,6.03518e-14,0.163907,125097
47126,2,7.31785e-14,7.31785e-14,7.31785e-14,0.167686,126365
47127,2,8.56352e-14,8.56352e-14,8.56352e-14,0.17126,127232
47128,2,7.20682e-14,7.20682e-14,7.20682e-14,0.16707,128647
47129,2,5.88714e-14,5.88714e-14,5.88714e-14,0.163085,129775
47130,2,5.88714e-14,5.88714e-14,5.88714e-14,0.163085,130800
47131,2,5.8564e-14,5.8564e-14,5.8564e-14,0.162893,131524
47132,2,5.82565e-14,5.82565e-14,5.82565e-14,0.162701,132482
47133,2,5.82565e-14,5.82565e-14,5.82565e-14,0.162701,133241
47134,2,5.82565e-14,5.82565e-14,5.82565e-14,0.162701,134451
47135,2,5.81432e-14,5.81432e-14,5.81432e-14,0.162645,134884
47136,2,5.80299e-14,5.80299e-14,5.80299e-14,0.16259,135366
47137,2,5.80299e-14,5.80299e-14,5.80299e-14,0.16259,135700
47138,2,5.80299e-14,5.80299e-14,5.80299e-14,0.16259,136836
47139,2,5.80299e-14,5.80299e-14,5.80299e-14,0.16259,137842
47140,2,5.80886e-14,5.80886e-14,5.80886e-14,0.162614,139208
47141,2,5.81473e-14,5.81473e-14,5.81473e-14,0.162638,140209
47142,2,5.81473e-14,5.81473e-14,5.81473e-14,0.162638,141453
47143,2,7.14098e-14,7.14098e-14,7.14098e-14,0.16667,143503
47144,2,9.90979e-14,9.90979e-14,9.90979e-14,0.175051,145253
47145,2,1.13524e-13,1.13524e-13,1.13524e-13,0.1794,146753
47146,2,1.13524e-13,1.13524e-13,1.13524e-13,0.1794,148426
47147,2,1.27131e-13,1.27131e-13,1.27131e-13,0.183456,148585
47148,2,1.28528e-13,1.28528e-13,1.28528e-13,0.183878,147577
47149,2,1.16317e-13,1.16317e-13,1.16317e-13,0.180245,146451
47150,2,1.16317e-13,1.16317e-13,1.16317e-13,0.180245,142654
47151,2,2.56137e-13,2.56137e-13,2.56137e-13,0.210843,104258
47152,2,2.65911e-13,2.65911e-13,2.65911e-13,0.212277,132418
47153,2,2.84418e-13,2.84418e-13,2.84418e-13,0.214964,160895
47154,2,2.92112e-13,2.92112e-13,2.92112e-13,0.216034,189402
47155,2,2.75566e-13,2.75566e-13,2.75566e-13,0.213369,215937
47156,2,2.60059e-13,2.60059e-13,2.60059e-13,0.210887,219935
47157,2,2.60059e-13,2.60059e-13,2.60059e-13,0.210887,200319
47158,2,2.6125e-13,2.6125e-13,2.6125e-13,0.210723,181517
47159,2,2.63632e-13,2.63632e-13,2.63632e-13,0.210395,162230
47160,2,2.49485e-13,2.49485e-13,2.49485e-13,0.20769,145211
47161,2,2.34148e-13,2.34148e-13,2.34148e-13,0.205149,139295
47162,2,2.34148e-13,2.34148e-13,2.34148e-13,0.205149,143098
47163,2,2.30909e-13,2.30909e-13,2.30909e-13,0.204905,146579
47164,2,2.24432e-13,2.24432e-13,2.24432e-13,0.204417,150296
47165,2,2.21194e-13,2.21194e-13,2.21194e-13,0.204173,153476
47166,2,2.21194e-13,2.21194e-13,2.21194e-13,0.204173,155623
47167,2,2.21194e-13,2.21194e-13,2.21194e-13,0.204173,158937
47168,2,2.23793e-13,2.23793e-13,2.23793e-13,0.203941,162015
47169,2,2.28992e-13,2.28992e-13,2.28992e-13,0.203477,165188
47170,2,2.31592e-13,2.31592e-13,2.31592e-13,0.203245,167572
47171,2,2.31592e-13,2.31592e-13,2.31592e-13,0.203245,168645
47172,2,2.31592e-13,2.31592e-13,2.31592e-13,0.203245,169891
47173,2,2.31645e-13,2.31645e-13,2.31645e-13,0.202862,171121
47174,2,2.31715e-13,2.31715e-13,2.31715e-13,0.202352,172320
47175,2,2.31733e-13,2.31733e-13,2.31733e-13,0.202224,173268
47176,2,2.31733e-13,2.31733e-13,2.31733e-13,0.202224,173984
47177,2,2.22479e-13,2.22479e-13,2.22479e-13,0.201891,174374
47178,2,2.03972e-13,2.03972e-13,2.03972e-13,0.201223,174789
47179,2,1.94719e-13,1.94719e-13,1.94719e-13,0.20089,175268
47180,2,1.94719e-13,1.94719e-13,1.94719e-13,0.20089,175840
47181,2,1.94719e-13,1.94719e-13,1.94719e-13,0.20089,177217
47182,2,2.02432e-13,2.02432e-13,2.02432e-13,0.200567,178625
47183,2,2.17859e-13,2.17859e-13,2.17859e-13,0.19992,179754
47184,2,2.25572e-13,2.25572e-13,2.25572e-13,0.199597,181281
47185,2,2.25572e-13,2.25572e-13,2.25572e-13,0.199597,179809
47186,2,2.25572e-13,2.25572e-13,2.25572e-13,0.199597,174330
47187,2,2.25572e-13,2.25572e-13,2.25572e-13,0.199597,168475
47188,2,2.25572e-13,2.25572e-13,2.25572e-13,0.199597,162379
47189,2,2.25572e-13,2.25572e-13,2.25572e-13,0.199597,158736
47228,2,2.07096e-13,2.07096e-13,2.07096e-13,0.195433,152781
47267,2,1.88621e-13,1.88621e-13,1.88621e-13,0.191269,149346
47306,2,1.70145e-13,1.70145e-13,1.70145e-13,0.187105,145920
47345,2,1.51669e-13,1.51669e-13,1.51669e-13,0.182941,142347
47384,2,1.14718e-13,1.14718e-13,1.14718e-13,0.174612,142002
47423,2,8.93398e-14,8.93398e-14,8.93398e-14,0.170288,144525
47462,2,1.12487e-13,1.12487e-13,1.12487e-13,0.178296,147473
47501,2,1.2406e-13,1.2406e-13,1.2406e-13,0.182301,150409
47540,2,9.38284e-14,9.38284e-14,9.38284e-14,0.174023,153045
47579,2,6.35969e-14,6.35969e-14,6.35969e-14,0.165746,155089
47618,2,6.3235e-14,6.3235e-14,6.3235e-14,0.165532,157664
47657,2,7.75063e-14,7.75063e-14,7.75063e-14,0.169276,160651
47696,2,7.71444e-14,7.71444e-14,7.71444e-14,0.169062,163259
47735,2,6.21493e-14,6.21493e-14,6.21493e-14,0.164891,165468
47774,2,6.21493e-14,6.21493e-14,6.21493e-14,0.164891,165205
47813,2,7.59959e-14,7.59959e-14,7.59959e-14,0.168781,162862
47852,2,1.03689e-13,1.03689e-13,1.03689e-13,0.17656,160365
47891,2,1.17536e-13,1.17536e-13,1.17536e-13,0.18045,157604
47930,2,8.88393e-14,8.88393e-14,8.88393e-14,0.172141,155243
47969,2,8.88393e-14,8.88393e-14,8.88393e-14,0.172141,154537
48008,2,1.02974e-13,1.02974e-13,1.02974e-13,0.176161,154494
48047,2,7.38515e-14,7.38515e-14,7.38515e-14,0.167582,154600
48086,2,5.929e-14,5.929e-14,5.929e-14,0.163293,154610
48125,2,8.7156e-14,8.7156e-14,8.7156e-14,0.171527,154787
48164,2,1.15382e-13,1.15382e-13,1.15382e-13,0.17989,155048
48203,2,1.16102e-13,1.16102e-13,1.16102e-13,0.180146,155498
48242,2,1.30531e-13,1.30531e-13,1.30531e-13,0.184383,156042
48281,2,1.58668e-13,1.58668e-13,1.58668e-13,0.192599,156520
48320,2,1.72737e-13,1.72737e-13,1.72737e-13,0.196707,156287
48359,2,1.58941e-13,1.58941e-13,1.58941e-13,0.192688,155969
48398,2,1.59765e-13,1.59765e-13,1.59765e-13,0.192844,155132
48437,2,1.74385e-13,1.74385e-13,1.74385e-13,0.197018,154663
48476,2,1.74385e-13,1.74385e-13,1.74385e-13,0.197018,153815
48515,2,1.74385e-13,1.74385e-13,1.74385e-13,0.197018,152477
48554,2,1.74385e-13,1.74385e-13,1.74385e-13,0.197018,150912
48593,2,1.73315e-13,1.73315e-13,1.73315e-13,0.196762,149011
48632,2,1.72245e-13,1.72245e-13,1.72245e-13,0.196505,147392
48633,2,1.08634e-13,1.08634e-13,1.08634e-13,0.178366,136241
48634,2,1.07694e-13,1.07694e-13,1.07694e-13,0.178153,134218
48635,2,1.3587e-13,1.3587e-13,1.3587e-13,0.185906,131313
48636,2,1.50146e-13,1.50146e-13,1.50146e-13,0.189805,128152
48637,2,1.35682e-13,1.35682e-13,1.35682e-13,0.185782,126094
48638,2,1.21218e-13,1.21218e-13,1.21218e-13,0.181758,126832
48639,2,1.47614e-13,1.47614e-13,1.47614e-13,0.189273,124760
48640,2,1.60013e-13,1.60013e-13,1.60013e-13,0.192799,124125
48641,2,1.32018e-13,1.32018e-13,1.32018e-13,0.184822,124456
48642,2,1.18021e-13,1.18021e-13,1.18021e-13,0.180834,123817
48643,2,1.43287e-13,1.43287e-13,1.43287e-13,0.188287,124116
48644,2,1.55028e-13,1.55028e-13,1.55028e-13,0.191761,124778
48645,2,1.27978e-13,1.27978e-13,1.27978e-13,0.183803,124520
48646,2,1.14452e-13,1.14452e-13,1.14452e-13,0.179823,125248
48647,2,1.26951e-13,1.26951e-13,1.26951e-13,0.183608,126520
48648,2,1.38751e-13,1.38751e-13,1.38751e-13,0.187193,127325
48649,2,1.24856e-13,1.24856e-13,1.24856e-13,0.183008,128678
48650,2,1.11659e-13,1.11659e-13,1.11659e-13,0.179024,129886
48651,2,1.11659e-13,1.11659e-13,1.11659e-13,0.179024,130946
48652,2,1.11227e-13,1.11227e-13,1.11227e-13,0.178861,131612
48653,2,1.10795e-13,1.10795e-13,1.10795e-13,0.178699,132527
48654,2,1.10795e-13,1.10795e-13,1.10795e-13,0.178699,133308
48655,2,1.10795e-13,1.10795e-13,1.10795e-13,0.178699,134420
48656,2,1.10699e-13,1.10699e-13,1.10699e-13,0.178677,134879
48657,2,1.10603e-13,1.10603e-13,1.10603e-13,0.178655,135343
48658,2,1.10603e-13,1.10603e-13,1.10603e-13,0.178655,135714
48659,2,1.10603e-13,1.10603e-13,1.10603e-13,0.178655,136770
48660,2,1.10603e-13,1.10603e-13,1.10603e-13,0.178655,137844
48661,2,1.109e-13,1.109e-13,1.109e-13,0.178711,139257
48662,2,1.11197e-13,1.11197e-13,1.11197e-13,0.178766,140288
48663,2,1.11197e-13,1.11197e-13,1.11197e-13,0.178766,141559
48664,2,1.2446e-13,1.2446e-13,1.2446e-13,0.182798,143534
48665,2,1.52838e-13,1.52838e-13,1.52838e-13,0.191226,145342
48666,2,1.67954e-13,1.67954e-13,1.67954e-13,0.195623,146842
48667,2,1.67954e-13,1.67954e-13,1.67954e-13,0.195623,148508
48668,2,1.67954e-13,1.67954e-13,1.67954e-13,0.195623,148591
48669,2,1.70099e-13,1.70099e-13,1.70099e-13,0.196064,147600
48670,2,1.72245e-13,1.72245e-13,1.72245e-13,0.196505,146407
48671,2,1.72245e-13,1.72245e-13,1.72245e-13,0.196505,142673
48672,2,2.56137e-13,2.56137e-13,2.56137e-13,0.210843,105089
48673,2,2.65911e-13,2.65911e-13,2.65911e-13,0.212277,132691
48674,2,2.72389e-13,2.72389e-13,2.72389e-13,0.214652,160864
48675,2,2.56025e-13,2.56025e-13,2.56025e-13,0.2151,189674
48676,2,2.42957e-13,2.42957e-13,2.42957e-13,0.214607,215319
48677,2,2.67015e-13,2.67015e-13,2.67015e-13,0.215229,219732
48678,2,2.91073e-13,2.91073e-13,2.91073e-13,0.215852,200140
48679,2,2.92179e-13,2.92179e-13,2.92179e-13,0.215718,181415
48680,2,2.94391e-13,2.94391e-13,2.94391e-13,0.215448,162080
48681,2,2.8016e-13,2.8016e-13,2.8016e-13,0.212773,145402
48682,2,2.64823e-13,2.64823e-13,2.64823e-13,0.210231,139322
48683,2,2.64823e-13,2.64823e-13,2.64823e-13,0.210231,143134
48684,2,2.54435e-13,2.54435e-13,2.54435e-13,0.208773,146617
48685,2,2.48998e-13,2.48998e-13,2.48998e-13,0.208398,150357
48686,2,2.53948e-13,2.53948e-13,2.53948e-13,0.209481,153531
48687,2,2.45759e-13,2.45759e-13,2.45759e-13,0.208154,155646
48688,2,2.29382e-13,2.29382e-13,2.29382e-13,0.2055,158920
48689,2,2.31704e-13,2.31704e-13,2.31704e-13,0.205313,162025
48690,2,2.52725e-13,2.52725e-13,2.52725e-13,0.207592,165204
48691,2,2.55324e-13,2.55324e-13,2.55324e-13,0.20736,167503
48692,2,2.39503e-13,2.39503e-13,2.39503e-13,0.204617,168656
48693,2,2.31592e-13,2.31592e-13,2.31592e-13,0.203245,169914
48694,2,2.395e-13,2.395e-13,2.395e-13,0.204395,171074
48695,2,2.47444e-13,2.47444e-13,2.47444e-13,0.205289,172270
48696,2,2.39606e-13,2.39606e-13,2.39606e-13,0.203629,173223
48697,2,2.31733e-13,2.31733e-13,2.31733e-13,0.202224,173980
48698,2,2.30857e-13,2.30857e-13,2.30857e-13,0.203332,174399
48699,2,2.29104e-13,2.29104e-13,2.29104e-13,0.205549,174861
48700,2,2.1985e-13,2.1985e-13,2.1985e-13,0.205216,175270
48701,2,2.03096e-13,2.03096e-13,2.03096e-13,0.202332,175823
48702,2,1.94719e-13,1.94719e-13,1.94719e-13,0.20089,177225
48703,2,2.10044e-13,2.10044e-13,2.10044e-13,0.202019,178648
48704,2,2.40693e-13,2.40693e-13,2.40693e-13,0.204276,179710
48705,2,2.48406e-13,2.48406e-13,2.48406e-13,0.203953,181274
48706,2,2.40795e-13,2.40795e-13,2.40795e-13,0.202501,179799
48707,2,2.33184e-13,2.33184e-13,2.33184e-13,0.201049,174286
48708,2,2.25572e-13,2.25572e-13,2.25572e-13,0.199597,168463
48709,2,2.25572e-13,2.25572e-13,2.25572e-13,0.199597,162337
48710,2,2.25572e-13,2.25572e-13,2.25572e-13,0.199597,158736
48749,2,2.25572e-13,2.25572e-13,2.25572e-13,0.199597,152736
48788,2,2.25572e-13,2.25572e-13,2.25572e-13,0.199597,149341
48827,2,2.25572e-13,2.25572e-13,2.25572e-13,0.199597,145943
48866,2,2.25572e-13,2.25572e-13,2.25572e-13,0.199597,142231
48905,2,1.88621e-13,1.88621e-13,1.88621e-13,0.191269,141963
48944,2,1.59883e-13,1.59883e-13,1.59883e-13,0.186919,144532
48983,2,1.7631e-13,1.7631e-13,1.7631e-13,0.194876,147545
49022,2,1.84523e-13,1.84523e-13,1.84523e-13,0.198855,150355
49061,2,1.54291e-13,1.54291e-13,1.54291e-13,0.190578,153000
49100,2,1.2406e-13,1.2406e-13,1.2406e-13,0.182301,155075
49139,2,1.23577e-13,1.23577e-13,1.23577e-13,0.182119,157611
49178,2,1.37607e-13,1.37607e-13,1.37607e-13,0.185929,160609
49217,2,1.37125e-13,1.37125e-13,1.37125e-13,0.185748,163278
49256,2,1.2213e-13,1.2213e-13,1.2213e-13,0.181577,165549
49295,2,1.2213e-13,1.2213e-13,1.2213e-13,0.181577,165315
49334,2,1.35329e-13,1.35329e-13,1.35329e-13,0.18545,162920
49373,2,1.61729e-13,1.61729e-13,1.61729e-13,0.193196,160275
49412,2,1.74929e-13,1.74929e-13,1.74929e-13,0.197069,157513
49451,2,1.46232e-13,1.46232e-13,1.46232e-13,0.188759,155262
49490,2,1.46232e-13,1.46232e-13,1.46232e-13,0.188759,154540
49529,2,1.59952e-13,1.59952e-13,1.59952e-13,0.192742,154454
49568,2,1.29999e-13,1.29999e-13,1.29999e-13,0.184089,154602
49607,2,1.15022e-13,1.15022e-13,1.15022e-13,0.179762,154618
49646,2,1.42888e-13,1.42888e-13,1.42888e-13,0.187997,154749
49685,2,1.7125e-13,1.7125e-13,1.7125e-13,0.19635,154946
